STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-03,0,,,43,16,20
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-04,0.1,,,41,17,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-05,0,,,46,22,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-06,0,,,42,20,20
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-07,0,,,35,14,23
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-08,0.1,,,30,19,21
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-09,0,,,40,21,26
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-10,0,,,41,18,18
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-11,0.1,,,45,17,25
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-12,0,,,43,24,25
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-13,0,,,26,7,7
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-14,0,,,20,0,0
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-15,0,,,26,-2,11
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-16,0,,,26,7,17
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-17,0.1,,,29,13,13
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-18,0.2,,,24,11,15
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-19,0.1,,,39,15,23
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-20,0.5,,,38,18,18
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-21,0.5,,,26,15,17
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-22,0.1,,,41,13,22
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-23,0.1,,,40,17,17
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-24,0.1,,,33,15,15
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-25,0.3,,,36,13,17
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-26,0.1,,,29,16,16
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-27,0,,,42,11,26
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-28,0,,,51,24,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-29,0.6,,,29,12,14
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-30,0.2,,,26,11,11
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-03-31,0.1,,,28,7,7
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-01,0.1,,,42,7,22
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-02,0,,,50,21,30
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-03,0.1,,,53,28,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-04,0.4,,,48,22,22
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-05,0.2,,,28,16,18
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-06,0,,,48,17,28
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-07,0.1,,,60,27,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-08,0,,,48,20,20
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-09,0,,,46,17,20
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-10,0.2,,,24,16,16
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-11,0,,,30,13,17
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-12,0.1,,,46,16,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-13,0,,,58,27,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-14,0,,,56,31,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-15,0,,,56,30,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-16,0,,,57,30,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-17,0,,,57,34,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-18,0,,,56,33,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-19,0,,,53,30,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-20,0.1,,,51,18,19
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-21,0.1,,,41,18,21
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-22,0,,,48,19,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-23,0,,,54,27,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-24,0.8,,,41,25,26
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-25,0.5,,,43,21,21
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-26,0,,,40,19,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-27,0.5,,,49,27,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-28,0.1,,,35,25,25
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-29,0.6,,,37,18,18
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-04-30,0.5,,,31,15,21
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-01,0.2,,,38,20,22
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-02,0,,,48,19,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-03,0.1,,,49,22,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-04,0,,,48,27,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-05,0,,,58,30,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-06,0.2,,,53,29,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-07,0.5,,,40,24,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-08,0.1,,,42,27,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-09,0,,,56,29,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-10,0,,,59,34,40
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-11,0.3,,,43,20,20
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-12,0.2,,,42,19,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-13,0,,,44,27,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-14,0,,,54,28,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-15,0.1,,,58,31,39
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-16,0,,,60,38,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-17,0,,,43,27,30
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-18,0,,,55,29,39
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-19,0,,,64,38,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-20,0,,,71,45,52
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-21,0,,,66,46,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-22,0,,,67,45,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-23,0,,,68,45,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-24,0,,,64,41,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-25,0,,,58,36,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-26,0,,,56,35,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-27,0,,,56,35,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-28,0,,,58,36,40
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-29,0,,,57,36,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-30,0.3,,,55,30,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-05-31,0,,,51,31,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-01,0.2,,,58,35,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-02,0,,,57,33,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-03,0.3,,,54,28,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-04,1.2,,,40,27,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-05,0,,,56,30,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-06,0,,,60,40,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-07,0,,,55,33,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-08,0,,,58,32,39
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-09,0.1,,,49,30,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-10,0.3,,,41,28,28
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-11,0,,,51,28,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-12,0.7,,,37,27,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-13,0,,,48,25,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-14,0,,,62,35,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-15,0.1,,,67,45,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-16,0,,,68,43,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-17,0,,,69,47,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-18,0,,,70,47,51
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-19,0,,,70,49,53
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-20,0,,,74,49,54
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-21,0,,,76,49,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-22,0.3,,,71,41,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-23,0,,,62,41,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-24,0.1,,,65,40,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-25,0.1,,,64,39,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-26,0.1,,,61,38,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-27,0,,,67,44,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-28,0.2,,,69,36,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-29,0,,,59,36,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-06-30,0,,,64,43,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-01,0,,,67,45,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-02,0,,,71,47,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-03,0,,,67,42,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-04,0,,,64,42,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-05,0,,,68,47,51
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-06,0,,,72,49,52
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-07,0,,,73,49,56
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-08,0,,,74,52,54
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-09,0,,,72,48,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-10,0,,,69,48,53
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-11,0,,,73,50,54
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-12,0,,,76,52,56
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-13,0,,,77,51,57
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-14,0,,,78,51,51
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-15,0,,,77,49,55
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-16,0,,,76,52,57
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-17,0,,,75,52,52
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-18,0,,,72,48,54
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-19,0,,,76,50,59
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-20,0,,,81,57,58
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-21,0,,,81,57,61
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-22,0,,,79,58,59
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-23,0.2,,,76,45,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-24,0.2,,,67,45,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-25,0.1,,,64,42,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-26,0,,,61,41,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-27,0,,,65,41,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-28,0,,,70,46,53
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-29,0,,,75,51,55
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-30,0,,,77,54,56
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-07-31,0,,,76,48,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-01,0.3,,,73,45,51
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-02,0.2,,,68,46,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-03,0.1,,,65,45,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-04,0.3,,,55,42,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-05,0.1,,,64,41,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-06,0,,,69,45,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-07,0,,,73,47,51
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-08,0,,,73,50,53
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-09,0,,,70,47,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-10,0.1,,,58,47,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-11,0,,,61,45,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-12,0,,,67,44,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-13,0,,,68,42,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-14,0,,,64,40,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-15,0,,,68,44,49
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-16,0.1,,,53,42,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-17,0,,,58,39,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-18,0,,,62,40,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-19,0,,,65,45,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-20,0.1,,,68,42,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-21,0,,,64,43,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-22,0,,,65,42,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-23,0,,,63,41,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-24,0,,,66,42,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-25,0.2,,,63,43,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-26,0,,,65,43,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-27,0,,,67,44,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-28,0,,,66,44,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-29,0,,,69,46,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-30,0,,,71,42,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-08-31,0,,,67,39,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-01,0,,,66,41,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-02,0,,,69,45,50
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-03,0,,,69,43,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-04,0,,,65,41,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-05,0,,,66,46,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-06,0,,,68,47,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-07,0,,,69,45,53
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-08,0.3,,,67,44,45
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-09,0.2,,,58,42,44
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-10,0,,,63,39,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-11,0,,,64,40,43
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-12,0,,,58,38,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-13,0,,,53,31,32
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-14,0,,,52,31,32
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-15,0,,,55,31,40
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-16,0,,,62,38,39
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-17,0.1,,,62,39,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-18,0,,,62,40,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-19,0,,,61,38,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-20,0,,,67,45,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-21,0.6,,,60,38,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-22,0,,,58,36,38
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-23,0,,,60,38,48
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-24,0,,,61,44,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-25,0,,,57,36,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-26,0,,,63,36,46
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-27,1.4,,,61,35,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-28,0.2,,,48,33,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-29,0,,,55,36,39
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-09-30,0,,,57,34,40
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-01,0,,,61,40,41
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-02,0,,,60,40,42
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-03,0,,,61,41,47
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-04,0.4,,,60,22,25
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-05,0,,,38,22,29
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-06,0.1,,,48,26,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-07,0,,,56,34,40
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-08,0,,,62,36,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-09,1.2,,,36,24,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-10,0.2,,,34,22,24
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-11,0.1,,,36,23,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-12,0,,,44,26,27
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-13,0.1,,,48,26,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-14,0,,,60,32,37
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-15,0,,,59,35,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-16,0,,,53,33,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-17,0,,,52,33,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-18,0,,,57,34,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-19,0.6,,,34,30,32
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-20,0.1,,,37,32,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-21,0,,,47,31,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-22,0,,,49,30,33
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-23,0,,,47,31,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-24,0,,,52,29,36
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-25,0,,,54,34,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-26,0,,,47,32,34
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-27,0,,,46,29,35
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-28,0,,,45,31,31
USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,2005-10-29,0.5,,,34,25,27
